9.2777,5.3766
5.2111,-2.5181
5.1676,-2.4171
10.4222,5.7358
-1.1911,-5.2238
-4.6967,5.9165
10.13,3.2996
3.0298,-4.6914
-5.6642,6.0155
10.4052,5.1147
4.1415,-0.7367
-1.7694,-2.7289
10.4277,4.6352
5.5314,-2.3988
4.9833,-4.5405
11.1579,5.0419
6.5003,-1.0324
0.1592,6.4828
3.1925,8.1207
-6.2367,6.0084
-0.4708,-4.5232
3.4439,-6.1112
-5.7439,3.37
3.7317,-5.8955
10.1417,5.7633
-2.2076,-2.9968
-0.9956,-2.9781
1.9246,7.0928
3.0918,-6.0292
5.9701,-5.6852
3.4467,-5.6541
10.686,4.2965
3.2914,-5.385
3.4172,-5.5888
-4.4717,3.2825
2.2415,6.4595
-5.2488,5.0289
10.4133,4.9289
5.242,-2.3292
-6.5237,6.472
5.1271,-0.7379
9.1341,4.133
4.1195,-6.4266
8.6916,5.3028
0.208,-6.0013
3.3667,-4.5227
10.0374,6.1667
1.5534,6.6567
-7.5216,5.807
-8.1993,5.3312
4.43,-1.7284
-0.7414,-4.9747
-6.9965,6.3466
3.2632,-5.6976
4.25,-1.2949
3.9082,-5.2228
-6.2343,7.4106
-4.4132,3.6889
9.3553,3.0173
3.8207,-3.3913
-4.5919,4.8858
6.4724,-5.6974
-1.3963,-6.8975
3.8001,-7.8232
-4.4373,5.867
-2.7777,4.739
3.3684,-4.1204
3.3346,-0.7352
-7.4046,6.5257
-2.0936,-3.7246
4.767,-0.8504
-0.9737,-3.4902
5.2565,-1.2107
-1.0635,-3.0985
5.7843,-3.2864
-6.1963,3.5637
-0.0633,5.0238
-0.0898,-2.1926
5.9801,-1.9278
8.46,4.01
-1.201,-4.6602
0.7508,-4.7223
2.9817,-5.2426
-0.0881,6.6702
-0.3909,-1.8752
-0.625,-3.9697
-0.6963,-5.0026
-1.375,-3.7337
-4.3565,5.0038
-0.1977,-4.3409
6.9636,-2.5776
-2.2325,-3.636
11.0722,5.1094
-0.6235,-4.26
-4.4362,5.1843
4.3797,-4.7317
6.2804,4.951
-6.0387,6.9066
2.7868,-1.3212
4.8511,-5.6442
-1.3045,-5.5282
9.6767,4.7817
7.5233,5.6897
-1.9316,-6.5607
8.8735,5.62
-0.8618,-6.4384
-0.3308,-3.0789
11.2204,4.7756
4.0707,-1.786
-1.9337,-4.0807
9.7603,4.5699
-0.6838,-4.4268
9.3948,5.2173
5.5086,1.1378
1.3961,6.4728
-1.8901,-6.152
-0.8264,-2.6353
-2.4813,-1.2812
1.1173,6.8893
-2.3071,-5.6627
1.372,7.414
1.7058,7.4123
-0.6266,-3.2845
5.1687,-0.9943
5.431,-0.8325
-1.5599,-4.7263
11.1828,4.6816
-0.5557,-3.5407
9.005,4.8789
5.9735,-5.0616
4.6722,-6.4262
3.5918,-4.6411
-2.4921,-3.4195
-5.1934,3.2459
-5.5268,4.3944
-5.7143,4.9774
0.7483,8.4248
1.6129,6.7371
-1.6932,-3.1934
4.2685,-1.6269
3.8228,-7.0049
6.3312,-5.2183
4.8226,-6.7432
8.3357,3.8737
3.5791,-0.8471
6.0582,0.4311
4.1386,-5.8157
-4.3055,5.0301
9.2312,6.947
3.9752,-3.965
-3.9825,5.5095
-1.2081,-5.1471
2.4302,-5.8686
3.634,-3.9
8.8423,4.4819
-1.2076,-4.4878
8.6525,6.27
5.559,-5.8688
1.1869,7.2413
4.8459,-0.3776
-4.257,5.0845
0.1146,-7.1683
3.4096,-1.6303
4.3194,-1.0878
-1.1843,-5.762
10.4906,5.1204
10.5265,5.5376
2.7197,4.1552
-0.1853,-4.8702
-0.5063,-3.8648
4.5767,-0.6574
-1.1587,-3.2223
1.7825,6.5264
-0.6191,7.5057
-2.4242,-5.8552
1.3878,-6.2431
10.8657,4.4387
0.4392,-6.8462
-6.3916,3.9538
3.8381,-6.2567
4.9193,-0.7738
8.7093,5.6765
2.7299,-5.3419
3.022,7.3172
-0.5899,-5.697
1.2461,-5.1343
-1.7727,-0.5385
-5.9186,4.6716
4.2611,-2.4609
-2.1597,-2.5238
9.3296,4.1294
-4.75,4.8926
-4.5864,5.546
1.3369,6.5036
-2.4205,-5.6362
-0.6179,-3.0872
-6.2786,5.3805
3.1882,7.0209
-5.5989,5.2695
9.8514,5.3113
-2.2951,-4.0995
7.9763,4.0446
-5.4755,3.3841
-2.6632,-6.7237
11.0168,6.3211
10.338,5.2297
-5.5607,6.0767
4.2868,-5.147
1.9785,5.536
8.9081,4.6764
3.1333,-6.0208
9.514,4.8661
-5.1254,4.2438
10.3893,4.3325
4.2173,-6.0199
3.7099,-5.0893
-1.0646,-2.0785
-0.3086,-3.7977
1.3376,6.1806
4.9855,-7.6179
10.6049,5.3881
-3.8326,7.0905
0.0979,-6.2827
0.708,-6.4897
-1.0209,-6.9753
3.5882,-2.0032
8.9681,5.0553
10.3628,6.0705
-5.2261,5.8121
-1.2106,-3.1813
2.1965,5.7135
0.183,-6.5649
8.9554,4.7936
-4.6441,5.3655
5.9132,-1.0213
4.1874,-4.2198
-0.8255,-2.6396
-6.2183,4.9922
-1.4795,-7.2804
-0.0772,-2.4196
-4.9686,5.0639
10.0534,2.9645
6.0569,0.1492
0.4421,-4.1069
-0.8091,-3.4728
-2.0539,-2.9603
3.9091,-0.6332
3.4225,-0.7271
-0.698,-4.786
1.3817,6.6902
-3.8973,4.2499
11.3827,5.4889
3.7776,-4.5377
-5.9886,6.7449
2.2568,5.3318
5.849,-2.8985
-5.3923,5.6085
-0.7066,-4.4115
1.0835,7.4869
-0.5977,-6.8649
0.892,7.1183
1.7057,7.7218
-1.4129,-1.9708
4.3791,-0.7839
11.5271,3.9972
-6.2627,6.174
0.3039,6.4234
-0.6732,-4.6635
5.1467,-2.1175
0.4035,-7.8624
2.2711,-4.5043
10.4552,2.9755
2.8856,6.9904
-0.3101,-2.4101
2.2473,6.2509
-0.0254,6.4281
0.0213,-3.8818
-0.0569,-4.769
10.5359,6.0401
4.3275,-6.1843
1.7032,6.41
-0.4441,-7.768
-0.6057,-7.2056
9.9545,4.9621
2.335,6.8548
-2.1463,-0.9537
5.7994,-2.9449
4.0667,-6.6076
-4.8333,4.4449
0.4932,8.9315
-1.8689,-3.432
-4.8916,5.7953
2.9252,-6.112
-1.8448,-7.2983
9.5321,3.9286
9.5516,3.3863
-5.0999,4.8847
4.4314,-2.2067
-1.3643,-2.3622
6.1698,-1.0914
-1.7124,-1.275
5.0225,-6.6016
5.8957,-0.8796
-6.0337,4.4278
1.1753,5.8067
9.579,4.5272
4.8308,-1.4501
-0.197,-2.6646
-0.9805,-7.1168
-5.3274,2.4155
5.6438,-5.8618
1.2153,6.8129
3.354,-6.7937
-0.9318,-7.0674
4.2457,-1.7474
8.6421,5.4497
2.7851,-1.1207
1.8408,-5.0672
-4.7995,4.8238
-1.949,-6.162
9.0496,4.735
0.945,-4.2076
8.4559,3.5434
6.302,-4.2835
-6.6775,5.4406
-3.9999,-3.0964
-7.2494,4.702
-0.599,-5.1825
6.9444,1.0193
-5.2148,5.6931
11.1258,4.8878
-0.3058,-3.4111
-0.1032,-7.1924
0.0677,-4.9437
-2.0599,-4.5741
2.4418,6.856
-1.8975,-3.3062
0.069,-4.7786
-1.6944,-5.0991
4.2034,-2.1031
3.6891,-4.4358
-6.6182,5.5588
9.9545,4.3262
-2.3615,-3.9239
-0.9565,-3.6397
-1.6373,-4.1773
10.7205,4.543
1.571,7.0007
-0.1686,-2.79
-1.6357,-7.2638
-0.2257,6.4206
3.2608,-0.1531
-5.6625,5.2961
1.9368,6.3051
4.4285,-5.2854
-1.4683,-4.5486
-5.5793,5.0405
-0.3633,4.1725
0.9718,7.4446
-2.1432,-2.3277
4.3199,-5.3665
-6.5952,5.919
10.5679,4.8011
-0.9959,-4.4956
-0.7899,-3.7135
-4.8082,6.6408
3.5341,-4.409
2.9888,6.3452
3.3275,-7.0764
1.6994,4.9394
5.7054,-1.1187
8.6468,3.6618
-1.2391,-2.119
3.5575,-4.4253
-6.842,6.329
2.9308,-3.3276
0.7933,8.0055
4.7566,-2.6087
9.5995,6.938
2.0079,8.9824
0.3556,6.7579
-6.0625,3.904
2.026,6.6539
-0.392,-3.4746
-6.3945,5.3656
-1.4229,-5.388
4.6207,-6.612
3.9827,-2.2708
2.743,7.8375
7.9382,5.1519
-2.4515,-3.1249
-1.5369,-4.4922
-5.1401,6.8405
-7.2904,4.2826
5.8552,0.5522
9.7596,4.587
0.8328,6.5034
-4.8938,5.1232
-0.6309,-3.018
0.7845,7.1766
7.8284,3.9203
5.2201,-1.3145
-0.5852,-5.9954
9.5412,4.4846
5.0468,-2.1923
0.3994,6.4541
-5.8593,6.2917
-6.5209,4.9331
1.8444,8.2929
1.0204,5.124
1.8948,6.9286
-0.5871,-7.2758
11.1988,4.2596
-1.2006,-6.1124
4.0985,-4.6761
0.2752,8.3162
4.9461,-5.3459
-2.4204,-3.6312
3.6998,-6.6167
9.7138,5.9199
-6.2157,4.1519
-1.4305,-8.0246
3.1062,7.4583
-0.8675,-6.2945
8.5136,3.855
0.6503,8.4591
1.5607,7.1019
9.559,5.3703
4.9499,-1.0439
2.4782,-4.9246
2.0357,5.5926
-1.0828,-3.4254
4.7029,-0.7084
9.6565,5.3922
-1.3163,-3.3589
-0.2116,6.6397
-2.7781,-6.3921
10.0311,3.8333
-2.5657,-6.9226
3.5088,-7.2603
4.6328,-1.4001
0.1191,5.5038
0.8089,5.6146
0.7255,-6.062
3.5121,-5.0383
0.0626,-4.7107
9.8686,4.3675
-2.6418,-3.2936
1.843,8.796
0.9225,7.4639
-1.0418,-3.8861
4.0429,-2.3369
-0.5587,7.4152
-5.4934,6.3178
0.8135,7.3748
3.616,-1.3174
-0.4135,-3.4859
5.918,1.2124
-3.592,5.7747
9.4362,4.1427
4.3008,-5.4627
10.2057,4.951
1.9284,7.2136
0.0227,6.3286
1.4338,-6.3099
0.8213,-4.0574
4.6165,-0.2773
0.7809,6.5198
-3.2813,-2.5669
5.2375,-6.5217
-1.0252,-4.2801
10.3525,6.6365
-6.3028,5.7765
-0.7647,-6.1912
0.9846,5.0157
0.5026,-2.8818
4.54,-5.8164
4.3533,-4.5931
3.3669,-5.3363
-6.6139,4.7275
4.3102,-0.763
-6.3967,6.7078
-4.7909,4.0029
3.2441,-0.9284
-5.0016,4.4944
5.4496,-2.4307
-1.9284,-1.5541
-0.0575,-7.2362
-6.5012,5.2799
-5.1901,5.4145
-4.586,4.9887
-5.1709,5.0523
-1.8019,-3.808
-2.0221,-6.0226
-1.9393,-4.7223
5.5432,-5.9078
8.4975,2.7923
10.2833,5.2135
-3.212,-2.527
11.1696,6.3004
7.995,4.6128
8.8991,6.035
-0.3749,-6.9522
4.5688,-4.7594
4.321,-4.7611
-0.2815,-5.2909
5.0458,-1.0186
9.0452,3.183
3.8497,-6.5102
-0.8146,-2.1851
-2.1193,-2.0773
-5.3131,4.3614
0.14,5.7984
-0.9338,-5.634
3.6238,-1.0793
2.4674,6.9515
-0.1678,-6.2104
-0.6779,-3.679
2.6775,8.7235
11.0802,5.7553
3.4109,-5.6605
9.0231,3.008
4.8904,-1.4854
-1.0318,-5.405
-0.6934,-3.4389
0.4821,-5.4142
11.4774,4.317
-1.3928,-2.2985
-0.7833,-6.7449
-5.6667,3.4949
1.3075,6.308
4.1711,-0.315
5.6155,0.0094
6.1115,-5.4523
5.3813,-3.1425
2.4879,-4.8946
4.836,-1.9767
5.0604,-4.2392
4.344,-4.1461
3.5163,8.0687
0.8822,6.2812
0.5181,6.863
-0.4913,6.9562
5.7324,-2.8746
-2.5248,-3.1291
3.5768,-3.6771
-5.0141,4.8924
-1.4291,-4.1012
0.1444,-4.6955
5.5323,-0.221
0.5518,-3.8856
-0.6833,-3.209
-0.9048,-5.8655
-1.6583,-3.3259
-5.3135,4.601
-4.7538,5.1182
1.3018,8.226
-5.8681,7.3453
2.4762,7.107
-0.5406,-5.4615
-6.1865,4.6915
8.4897,3.931
4.1514,-2.987
-6.4345,4.2114
1.377,6.4663
-0.3728,-4.3953
1.9825,-4.7375
3.9339,-7.5236
9.2083,5.2692
7.7748,4.4251
3.5006,-1.359
1.7345,5.4619
5.8189,-6.6551
5.7408,-1.2913
-6.671,4.8798
-5.7931,6.0689
1.1448,-5.5207
-0.7061,-3.8505
4.1364,-7.0003
-5.3001,4.9526
-1.3019,-3.5215
-5.6068,5.1913
10.0176,5.3427
-0.7062,-6.8203
10.2229,4.545
5.3339,-1.8357
3.9352,6.7533
9.9245,4.3888
-1.0018,-6.0369
3.7403,-1.2782
-2.8367,-3.4237
-1.7149,-5.6448
0.743,-6.2304
9.7577,6.0634
6.5043,-6.1073
1.1028,7.9309
2.7879,-5.8465
-4.7495,4.1948
0.9119,-5.5099
9.3349,5.551
0.3215,-3.3034
-7.6007,6.0242
1.2494,6.695
1.6545,7.088
-2.0645,-5.2801
4.9207,-1.195
0.1295,-6.0257
-1.2244,-4.099
0.9948,7.6628
-1.8574,-6.0618
-0.3512,-7.2512
4.4153,-5.1699
0.1305,-6.3342
4.5397,-5.5205
-6.5079,4.3706
-2.761,-4.3709
-1.1715,-3.8659
2.7428,6.686
3.6333,-4.8825
1.4685,-3.6958
0.8941,-2.6961
-0.9758,-4.5202
1.4115,5.4629
10.7988,3.8717
0.4738,7.3966
4.9516,-1.3463
-0.979,-6.4133
-0.5704,-5.7849
-0.6638,-4.126
2.049,6.3475
0.0093,-5.3484
-0.4967,7.785
4.775,-1.8107
5.7813,-2.2889
8.5645,4.0279
-0.2578,-5.5364
4.65,-1.1888
9.89,4.9389
3.4453,-4.9625
-0.7074,-3.4203
-0.8662,-3.829
10.4695,5.7605
10.144,4.4912
5.6017,-1.66
0.4241,6.8844
2.1529,6.5295
9.1807,4.9597
0.9492,7.2926
5.2782,1.5585
0.6799,8.1446
-0.1955,-3.0433
5.4577,-2.1193
-5.0045,4.7924
-0.6584,-5.2035
9.0778,6.0711
3.6514,-0.0641
3.5873,-2.8613
2.2976,6.4133
8.7885,4.623
0.2818,-2.3533
0.9683,7.7079
-1.2794,-1.2417
-0.6623,-7.0674
-7.2087,3.9975
5.0999,-6.6135
5.3358,-4.2725
3.8031,-1.3572
-5.6105,7.4507
5.181,-5.3591
3.5036,-0.5944
-0.6328,-3.0255
4.2458,-0.8086
-5.8505,6.0729
1.8024,6.0554
-6.6327,6.4844
1.9237,7.9214
5.5298,-0.6403
9.4399,5.1029
5.119,-2.4404
-4.7794,5.3003
3.056,-5.6845
9.193,4.4108
-1.0766,-4.6129
4.3585,-4.2692
-4.5287,5.3887
8.758,4.5249
3.0558,-5.8229
-5.9438,4.5753
-0.9261,-1.603
-2.3917,-6.041
2.4791,6.3265
9.427,3.5138
8.4708,4.4891
2.6818,7.4497
3.6436,-5.7692
3.478,-6.477
-0.4269,-5.722
-5.0954,6.6387
10.0901,4.8617
-2.8434,-3.5418
1.5531,-3.4147
-6.1848,6.5062
5.0649,-4.9735
4.0369,-4.2328
-5.194,6.8668
4.0396,-2.1315
-0.4354,-0.7156
-1.4767,-2.9999
-6.3753,6.5625
-6.7096,7.5518
-0.6915,-5.8076
5.8092,-6.0741
-0.8066,-3.0416
-1.2903,-3.2171
4.6835,-5.0164
